gene_id,Cont_JSY,Cont_LCM,Cont_LMH,Cont_LSA,Cont_T13008,IJHC1203,IJHC1215,IJHC1219,IJHC1231,T17012,T17013,T17015,T17019 
684959,27,16,14,30,12,15,20,28,32,25,20,31,28
55229,1526,908,1300,1248,1193,1314,1295,999,2039,1102,1395,1156,1119
101928043,0,0,0,0,6,0,0,0,0,0,0,0,0
200172,19,22,16,14,19,0,3,18,5,11,6,18,0
387914,114,30,57,67,143,46,62,30,384,45,27,44,8
387911,0,0,0,0,0,0,0,0,0,0,0,0,0
654483,550,339,672,587,609,625,523,477,1013,492,545,461,443
400745,36,17,26,107,62,69,80,55,197,89,39,87,51
400746,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,1665,990,1328,477,796,911,1865,353,2502,1041,339,231,151
10629,896,471,818,548,627,646,699,600,1020,610,711,572,522
7982,1290,815,980,1116,1060,995,1262,872,1758,997,1029,909,896
7984,2527,1312,1978,1790,988,1674,1846,1754,1012,1319,2271,1983,1019
10620,599,334,465,497,448,239,366,346,439,281,333,392,356
10621,1029,841,769,1013,923,941,973,682,1337,701,796,879,835
10622,86,109,95,137,163,115,107,113,275,83,125,79,129
10623,1797,1634,1762,1844,1749,1999,2098,1617,2659,1945,1738,2001,1763
10625,7593,6069,10952,10399,5230,8066,15251,8178,8588,5878,5419,9032,7744
10626,2380,2152,2612,2576,2224,4122,2923,2557,3598,3005,3576,3998,1661
10627,39017,35463,38492,44104,32078,37840,35639,29285,40492,26675,28669,31944,28365
100303755,367,260,254,435,283,236,316,212,327,235,357,312,205
54567,30,0,15,9,0,0,11,3,11,3,7,3,10
54566,257,296,177,339,419,313,458,294,785,360,239,358,266
134548,3,0,2,0,3,0,0,0,0,0,0,3,3
100134391,0,0,0,0,0,0,0,0,0,0,0,0,0
118924,933,934,893,1021,913,709,1092,820,949,659,746,788,938
122553,2414,1866,1846,2056,1626,2265,2418,1753,2591,1851,2160,2498,2260
255626,0,0,0,0,0,0,0,0,0,0,0,0,0
7324,4354,4532,4139,4430,3920,4930,4791,3603,4735,3622,4555,4408,4288
7325,1586,1996,1865,1818,1367,1525,1911,1590,1878,1443,1966,1607,1622
7326,3284,2818,3182,3720,3096,3822,3626,2944,5021,3221,4119,3856,3443
7327,5089,3789,4324,4702,3440,850,5068,3587,5722,3640,3948,4161,4287
7320,3253,3710,3300,3932,2894,2738,3135,2552,3104,2246,2635,3375,3181
10089,0,0,6,0,6,0,13,3,9,0,0,9,0
7322,5357,4356,4749,5028,4743,5653,5029,3984,6475,4841,5514,5627,5066
7323,16059,13245,15905,17796,16070,14594,16457,13405,19717,13994,13088,14791,14841
10084,1361,1063,1415,1098,1454,1442,1222,1186,1654,1000,1090,1150,1165
10085,64155,81196,53844,100870,62596,80779,60696,51549,38437,76058,79105,65451,84730
10086,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,2252,2144,2060,2449,1967,2275,2461,2131,2836,2182,2364,2811,2548
7328,15075,14446,14071,15569,12221,17216,16005,12665,13665,14120,14489,16434,14855
7329,8754,6951,7799,7323,7296,7553,7264,6150,9399,6169,6808,6727,6748
10082,5474,2129,4433,4485,4690,3157,4949,3858,1685,4069,5822,4497,6582
10083,0,0,0,0,0,0,0,0,0,0,0,0,0
100652988,0,9,4,23,9,17,8,16,23,0,8,9,0
101927948,0,0,0,0,0,0,0,0,0,0,0,0,0
101927944,0,0,0,0,0,0,0,0,0,0,0,0,0
8225,2560,1451,2208,1652,1754,2030,2066,2075,3699,2392,2098,2131,1865
101929279,0,0,0,0,0,0,0,0,0,0,0,6,6
121601,0,0,0,0,9,0,0,0,5,0,0,0,0
285016,7,0,0,0,0,0,0,0,0,0,0,0,4
8629,2430,1534,2347,1654,1473,2033,2500,1825,3279,2378,2739,1604,2239
8624,1472,969,1178,1355,1167,1065,1227,977,1657,903,807,874,1007
8625,2784,1677,2805,2161,2227,2139,2331,1877,2767,1822,2006,2168,1796
8626,93,123,61,22,22,40,30,10,6,99,27,57,142
8620,178,107,154,107,107,61,124,61,105,76,83,109,131
8621,4557,4383,4444,4389,3870,4560,4989,3596,4712,4305,5225,4756,4676
8622,0,0,0,3,0,3,0,0,3,0,3,0,0
8623,3083,1905,3316,2486,3045,3076,2767,2269,3812,2829,2861,2256,2838
123606,1540,1328,1450,1851,969,1577,1337,1356,1410,1448,1802,1718,1314
399726,53,48,43,62,68,79,92,108,185,59,132,98,131
728386,0,0,0,0,0,0,0,0,0,0,0,0,0
50717,7446,6463,7374,6432,5513,5770,7778,5929,6750,5997,6965,6564,6384
126070,398,311,343,383,288,524,443,304,562,436,412,415,401
126074,107,21,112,87,51,82,68,46,95,36,53,30,33
126075,436,250,426,322,230,229,358,298,233,309,344,342,387
283089,0,0,0,0,0,0,0,0,0,4,3,0,0
127385,0,0,0,0,0,0,0,0,0,0,0,0,0
283080,0,0,0,0,0,0,0,0,0,0,0,0,0
728655,0,0,0,0,0,0,0,0,0,0,0,0,0
728656,0,0,0,0,0,0,0,0,0,0,0,0,0
9988,6047,4138,4512,3951,3392,1751,4810,3103,4041,2802,3171,3476,4455
9989,7627,6325,6398,7241,6527,6604,6780,5159,8295,5625,7049,6588,6189
9986,1349,819,991,954,822,699,825,709,960,679,703,888,682
9987,15351,10199,12749,14161,13268,7093,12525,9212,17011,8008,8152,9091,12243
9984,1476,1012,891,1080,893,781,1193,918,1476,756,938,996,1198
9985,314,114,203,187,165,87,191,66,175,91,101,162,156
9982,0,0,0,0,0,0,0,0,0,0,0,0,0
9980,3319,2329,3593,3662,3235,3233,2550,2061,4585,3678,3454,2595,3128
126382,338,307,334,402,263,280,287,220,515,241,298,345,286
11024,0,0,0,0,0,0,0,0,0,0,0,0,0
11027,0,0,0,0,0,0,0,0,0,0,0,0,0
11021,4706,3967,5174,5262,4464,5425,5054,4289,6882,4874,5270,4394,3882
11020,879,648,793,660,677,567,587,580,797,618,520,554,628
11023,0,0,0,0,0,0,0,0,0,0,0,0,0
11022,218,171,178,256,128,149,177,179,208,158,185,166,162
27309,1660,1113,1653,1702,1283,1155,1599,1414,2081,1278,1301,1304,1391
100874058,431,206,254,233,178,224,289,184,286,228,354,232,327
100874059,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,8452,6461,7502,5388,6008,4104,6670,5422,7115,4666,4200,4344,6092
729384,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,6156,4339,5742,6197,5220,5860,5579,4974,5867,5685,6361,5711,5109
1385,3175,2668,2668,2969,2889,3647,3240,2599,3571,2755,3208,3390,2950
1386,3574,2792,3385,3691,2807,3926,4032,2796,4099,3551,2563,4151,4115
100874053,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,0,0,0,0,0
100874055,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,7678,4445,13514,6129,9301,3651,4288,6250,3879,5471,3710,8972,7002
93233,19,17,11,29,13,3,14,9,17,8,6,3,9
118491,116,45,39,30,20,14,63,47,14,13,28,30,55
118490,396,146,241,163,165,73,212,86,169,105,119,118,164
55748,3455,2647,3003,3828,3308,3660,3746,3034,5619,3788,3321,3438,2520
55749,5703,3908,4302,4883,4425,3821,5290,4092,6765,3615,3984,4507,4535
55740,25007,21604,27767,40397,31467,49548,41676,29695,44348,20765,25387,35383,19159
55741,1772,1200,1668,1801,1658,1577,1921,1595,2302,1534,1558,1367,1490
55742,30704,31856,33081,33235,25610,46278,33163,28050,30792,33574,40818,38103,30185
55743,2921,1922,2553,2248,2035,1755,2423,1700,2458,1828,2276,1998,1935
55744,1419,910,1322,1256,962,1119,1461,928,1967,1127,1050,1143,976
55745,1839,1417,1445,1827,1518,2144,1988,1381,2345,1634,1689,1844,1701
55746,2970,2317,2506,2892,2674,2896,2829,2022,3562,2432,2592,2676,2566
347734,1583,1208,1535,1303,1330,1477,1329,1062,1829,1039,1109,1140,1144
347735,6896,6587,5036,4744,3262,11388,4037,4113,5575,7677,4377,3728,800
606724,3,2,0,0,2,0,3,0,4,0,2,0,0
431705,11,33,35,7,19,0,4,0,0,5,15,0,12
431704,0,0,0,0,0,0,0,0,0,0,0,0,0
431707,0,0,0,0,0,0,0,0,0,0,0,0,0
100033450,0,0,0,0,0,0,0,0,0,0,0,0,0
347732,41,6,19,23,13,9,5,20,3,17,0,16,21
729522,0,0,0,0,0,0,0,0,0,0,0,0,0
729528,0,0,0,0,0,0,0,0,0,0,0,0,0
253714,391,276,321,304,348,248,310,193,744,275,350,299,277
102659353,0,0,0,0,0,0,0,0,3,0,0,0,0
101929124,0,0,0,0,0,0,0,0,0,0,0,0,0
100132234,0,3,0,0,0,9,0,3,0,1,0,0,6
101929127,0,0,0,0,0,0,0,0,0,0,0,0,0
101929120,0,0,0,0,0,0,0,0,0,0,0,0,0
101929121,0,0,0,0,0,0,0,0,0,0,0,0,0
101929122,530,238,310,221,123,81,156,129,38,186,104,155,174
101929123,0,0,0,0,0,0,0,0,0,0,0,0,0
101929128,0,0,0,0,0,0,0,0,0,0,0,0,0
259266,727,378,449,946,1603,449,773,405,3949,734,267,196,444
387273,5,1,3,0,0,3,0,3,3,0,2,0,3
23428,654,198,266,134,106,68,175,133,310,149,48,72,188
23429,4171,3961,3661,4124,3489,3908,4350,2930,3798,3669,4053,4415,4550
9616,3954,2935,3909,3433,3405,3448,3590,2815,5310,2888,3130,2993,2843
9617,426,306,295,306,209,178,381,272,295,229,200,257,343
53371,1929,1561,1654,1961,1814,1672,1996,1346,2592,1609,1557,1733,1749
9615,0,0,0,0,0,0,0,0,0,0,0,0,0
9612,19487,11346,23789,14746,14844,27319,21541,18241,23850,21769,31039,22773,19539
9610,2146,1091,2093,2253,2480,1508,1861,1385,3987,1850,1285,1462,1634
9611,9185,7003,8314,8681,7957,10365,9668,7724,11568,9048,10199,9619,8140
9618,4091,2743,3496,2531,2858,2551,2961,2593,3477,2324,2920,2738,2631
9619,0,0,0,0,0,0,0,6,0,0,0,0,8
100873857,0,0,0,0,0,0,0,0,0,0,0,0,0
100873856,0,0,0,0,0,0,2,0,0,0,2,0,0
286189,0,3,0,6,3,0,0,0,0,0,0,0,3
1814,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,41,17,32,8,7,8,28,19,27,32,27,19,26
1816,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,3917,3544,3536,4444,4375,6283,4684,3855,7376,4504,4804,4905,4872
1811,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,30,41,33,27,11,115,26,27,11,22,184,53,60
1813,0,3,0,0,3,0,0,0,0,0,0,0,0
1818,0,0,0,0,0,0,0,0,0,2,0,0,0
1819,2443,1773,2226,2120,1923,2245,2040,1686,2937,1978,1577,1957,1854
387496,832,389,316,199,161,458,169,143,171,141,487,206,124
341277,21,14,34,97,28,12,33,19,24,11,19,19,53
341276,0,0,0,0,0,0,0,0,0,0,0,0,0
9631,1213,1015,1007,1425,1216,1408,1463,1032,2277,1328,1394,1348,1475
161635,5,0,0,0,6,0,0,0,3,0,0,0,0
3320,42231,35559,39429,55390,47955,57362,44192,39386,99523,48126,47439,50680,45008
3321,83,22,13,19,20,49,23,12,17,22,25,37,47
645485,11,0,9,0,0,0,3,0,0,0,0,0,3
3326,51783,43632,51576,57535,51462,59817,59626,45988,88445,52276,54710,53049,51568
112597,2195,1773,2344,1617,1622,1451,1845,1291,1848,1144,1018,1213,1589
3329,9263,7172,8722,10303,9642,11545,12959,9606,22162,11074,10994,11731,11023
220929,426,285,380,388,296,258,308,265,318,344,332,360,481
101927207,0,0,0,0,0,0,0,0,0,0,0,0,0
339059,0,0,0,0,0,0,3,0,0,0,0,0,0
101927204,245,335,170,147,141,180,246,158,177,235,167,282,258
442388,0,0,0,0,0,0,0,0,0,0,0,0,0
114990,23399,13904,22212,23201,19500,15095,22692,18626,25912,18579,14078,17365,15187
114991,2611,1600,2501,1806,2335,2465,2616,1894,3155,2481,2555,2298,2515
643650,174,151,213,157,62,137,276,304,159,150,49,204,87
132789,1442,1269,1052,1169,1000,1137,1231,995,1445,1022,1158,1223,1180
100129543,29,4,11,13,15,3,22,6,48,0,0,9,25
25966,2247,2080,2055,2660,1886,2460,2296,1760,2372,1771,2196,1681,2067
25963,4256,3571,2234,2908,3337,3625,3769,2945,2564,3539,3370,2770,2123
25962,4541,4087,4290,4610,4280,6027,5250,3628,6765,4951,4777,5529,5102
25961,114,19,103,10,97,11,76,50,115,57,64,33,73
644353,256,164,131,56,90,33,98,83,50,41,126,66,122
374786,14,14,3,3,0,7,16,7,12,8,0,0,8
3812,0,0,0,0,0,0,0,0,0,0,0,0,0
286133,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,0,0,0,0,0,0,0,0,0,0,0,0,0
23498,641,104,388,169,138,97,113,125,191,179,199,286,61
3814,43,73,71,133,71,41,62,37,78,31,37,55,28
286135,0,0,0,0,0,0,0,0,0,0,0,0,0
23495,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,80,0,6,11,3,0,10,0,13,3,3,11,0
23491,10,9,10,0,11,0,6,0,0,6,0,0,11
23493,62,51,4,9,10,38,26,9,6,0,51,0,6
23492,952,767,866,666,487,511,714,573,499,595,693,727,868
144165,2176,2332,2190,1135,1504,1207,2270,1580,1361,1167,1319,845,1402
100287722,0,0,0,0,0,0,0,0,0,0,0,0,0
100287728,2,0,0,0,0,0,6,4,0,0,0,0,0
402135,0,0,0,0,0,0,0,0,0,0,0,0,0
55262,1373,945,1232,1213,825,700,1216,911,1529,716,808,834,712
55260,624,425,527,437,169,142,364,281,401,225,338,251,321
55267,54,32,38,52,44,41,48,56,48,58,27,60,41
55266,1263,1018,820,1423,978,1577,1231,990,1819,1226,1249,1432,1068
55269,2228,1607,2124,1901,1917,1364,2011,1443,2644,1293,1360,1470,1524
55268,2258,1100,1279,1612,918,593,1341,917,674,1118,1125,1226,1052
6169,14069,13727,16394,12356,11076,13231,11821,10631,13100,11028,11339,12328,12323
6168,43768,39124,47730,38486,35549,51406,35607,31760,42476,37925,41675,39078,37094
6161,39469,32059,45065,26405,25675,34727,29763,24995,31054,29507,30554,30749,39314
6160,35291,29948,37653,26801,26058,35452,28354,25410,26723,28749,28966,31545,31684
6165,22328,19387,23212,18944,18788,22020,20109,15359,20735,17945,17194,19152,20567
6164,22354,20012,24807,18283,19465,23845,20694,17020,20480,19008,19104,21418,23729
6167,37790,31063,44153,30019,29957,37725,35959,31074,33401,32476,34010,35426,36101
6166,6561,3478,4572,4544,4424,3552,4932,3861,5800,3570,3423,3610,3763
344387,16,5,0,0,0,0,0,0,0,0,0,0,0
102464826,1,1,1,1,1,1,1,1,1,1,1,1,1
102464824,0,0,0,0,0,0,0,0,0,0,0,0,0
200373,13,3,0,0,0,0,6,0,0,0,0,0,0
166378,482,343,336,494,498,513,464,269,757,416,442,441,371
653619,3,0,0,0,0,0,0,0,0,0,0,0,0
645974,0,0,0,0,0,0,0,0,0,0,0,0,0
8529,0,0,0,0,0,0,0,0,0,0,0,0,0
165257,0,0,0,0,0,0,0,0,0,0,0,0,0
283951,507,293,450,421,341,345,396,352,628,336,304,318,342
406901,0,0,0,0,0,0,0,0,0,0,0,0,0
406900,2,2,5,3,2,0,1,2,0,2,1,2,2
406903,1,1,1,0,1,1,1,1,1,0,1,1,0
391051,0,0,0,6,0,0,0,0,0,0,0,0,3
406905,0,0,0,0,0,0,0,0,0,0,0,0,0
406904,0,0,0,0,0,0,0,0,0,0,0,0,0
406907,0,0,0,0,0,0,0,0,0,0,0,0,0
406906,0,0,0,0,0,0,0,0,0,0,0,0,0
406909,0,0,0,0,0,0,0,0,0,0,0,0,0
406908,0,0,0,0,0,0,0,0,0,0,0,0,0
391059,87,103,42,73,104,88,118,62,154,92,76,77,73
4519,146751,76672,80922,129920,96062,172135,100245,83862,131756,133701,153821,141391,122527
130120,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,808150,462288,619696,737497,621704,1018918,708248,592644,924668,814980,904681,827178,719536
4513,236741,156716,222661,231772,209382,330817,235092,207093,363196,198427,252434,203697,205752
339834,195,186,275,378,258,228,225,163,397,245,316,226,450
4515,110,62,49,60,50,36,60,34,41,33,70,60,30
85280,0,0,0,0,0,0,0,0,0,0,0,0,0
100506207,99,53,79,55,69,52,52,46,56,25,67,31,48
85285,0,0,0,0,0,0,0,0,0,0,0,0,0
85289,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,2572,2428,2526,2924,2518,2768,3442,2355,3294,2634,2690,2550,2852
5288,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,999,852,792,871,709,629,827,610,1146,626,545,759,739
5283,781,574,495,673,475,607,631,494,636,556,741,642,602
5284,36,0,0,0,0,0,0,0,0,0,0,0,0
5287,250,209,308,198,190,316,194,210,221,209,624,372,272
5286,4801,4359,3734,4654,3848,4402,5424,3787,5046,3944,4200,4771,4778
148870,0,0,0,0,0,0,0,0,0,0,0,0,0
84629,27141,14796,21506,16764,14943,20573,22488,18826,22012,21923,24287,21224,20206
84628,829,522,893,592,397,977,917,747,392,788,990,842,772
84620,105,25,183,22,92,168,26,45,150,69,288,95,95
84623,1274,1291,1712,2678,1343,1975,1397,1132,1881,1313,1272,1209,914
84622,820,563,610,525,490,304,851,614,627,516,638,651,785
84624,142351,69744,59453,76885,25354,23658,45064,34996,9078,67743,43597,60941,66101
84627,4382,3520,4160,5106,4780,15071,5010,4406,10912,5567,12552,6431,4400
84626,1259,835,1018,883,813,815,770,687,815,741,1059,831,817
83935,234,136,125,178,166,127,123,87,186,100,152,110,143
83937,758,578,504,461,388,378,399,334,328,302,445,336,455
83930,3159,2460,2402,2669,2588,2964,3077,2118,4089,2170,2373,2244,2145
83931,3003,2150,3409,3145,2530,3075,2817,2424,3890,2717,3440,3289,2858
83932,639,569,495,744,587,725,603,453,749,569,637,668,595
83933,2205,896,1445,1016,1052,853,1310,1102,1440,995,856,1009,995
83938,168,127,139,163,84,130,77,77,46,159,101,141,66
83939,5150,4494,4631,4784,4803,5017,5901,3589,6051,4668,4588,4867,5532
121214,9,0,2,0,0,0,0,0,0,0,3,0,0
29083,668,491,621,661,624,662,615,380,798,538,604,503,586
10247,667,450,589,615,560,621,661,391,1023,557,473,582,601
29086,4065,2881,4370,3972,3791,3974,3786,2976,5811,3590,3675,3429,3081
29087,1386,848,1237,959,941,849,1007,805,1345,800,907,1036,1088
9476,15,20,24,13,14,27,24,12,11,10,5,29,17
7045,812070,580311,973078,1130021,949238,1373636,1124262,710466,953436,669291,982574,630909,721781
7044,0,3,0,0,0,3,0,0,0,0,0,3,0
7047,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,18458,24577,16456,24804,12325,17559,13069,9970,10020,19889,17712,24411,23038
7041,20592,12616,18456,14888,13235,20095,12444,10991,15629,14219,19195,14220,12534
7040,15280,9437,14194,10044,13816,23968,16045,10936,23377,14169,16962,12893,13262
7043,1389,472,810,520,752,687,558,402,592,420,646,488,449
7042,3150,3489,4613,7241,2713,7433,5628,3898,7188,6235,7120,6842,3763
221833,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,851,694,640,555,614,983,1077,718,890,453,395,851,570
7048,11293,8535,10719,9008,13604,10422,16200,10114,16620,13872,6426,11097,17061
390093,3,9,8,18,3,0,3,0,5,3,2,3,4
360023,1818,1688,1453,1780,1595,2286,1955,1604,2380,1763,2043,2256,2073
283248,237,116,492,211,254,274,251,262,390,494,493,596,525
6988,3882,2230,3631,3404,3144,4120,4352,3453,6096,3191,2803,3498,2677
284215,0,0,0,0,0,0,0,0,0,0,0,0,0
284217,578,499,533,414,569,474,580,338,1039,568,347,350,441
574028,3,9,0,0,0,0,0,0,0,0,0,0,0
574029,23,9,3,28,22,9,24,11,24,31,10,25,16
100130452,0,0,0,0,0,0,0,0,0,0,0,0,0
100130451,0,8,0,0,0,0,0,0,0,0,0,0,9
444,15853,22155,18330,18526,15626,13497,30372,17149,32285,13349,14864,17029,18209
100009613,0,0,0,0,0,0,0,0,0,0,0,0,0
255313,0,0,0,0,0,0,0,0,0,0,0,0,0
219473,0,0,0,0,0,0,0,0,0,0,0,0,0
219477,0,0,0,0,0,0,0,0,0,0,0,0,0
219479,0,0,0,0,0,0,0,0,0,0,0,0,0
11344,5787,4385,7373,6018,6295,7107,6036,5502,8182,6245,6461,5804,5066
11345,4387,3974,4034,4486,3298,2981,4017,2990,3681,2908,2885,3338,3400
11346,9777,8171,11478,9196,9132,15236,9866,7552,10219,11566,14817,11202,10011
11340,1032,681,862,1287,895,595,943,779,1403,647,755,861,735
11341,2402,1295,2122,1891,848,2097,1410,1667,1316,2319,1576,1831,1555
11342,2368,2057,1893,2389,1492,2121,1878,1599,1638,1742,2005,2111,1736
11343,5550,5099,3861,7929,3442,6787,2927,2887,5106,5679,4446,6199,2880
5708,14657,11521,18214,20255,19944,19613,21047,15485,36176,17863,15681,14039,13732
5709,6910,5555,7606,7344,7483,7756,7618,6065,12002,7066,7403,6125,5954
5704,4362,3296,4747,4472,4551,4638,4443,3547,7127,3948,3624,3763,3327
5705,5315,3846,5690,6107,5573,5055,5268,4018,9105,4607,4319,4163,3898
100131320,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,7096,6011,6835,9369,7642,8804,8387,6022,14002,7716,7318,7583,6427
101928251,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,5395,4425,4743,6003,5074,4644,5067,4424,8242,4319,4359,4312,4132
5702,6564,4837,7689,8076,7742,8427,7857,6191,13548,7293,7344,6749,5323
100101478,153,96,99,67,57,48,62,51,39,20,62,60,101
60314,2083,1436,2192,1703,1964,2028,1739,1666,2571,1971,1654,1879,1782
60313,5513,5102,5116,5734,4372,5009,5976,4545,5647,5100,5277,6437,5581
60312,34845,24876,34271,29465,30855,36092,36158,30618,45678,34845,38154,37672,28988
2245,2538,1582,2030,1859,1854,1900,1843,1392,2963,1895,2069,1804,1689
442361,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,1303,2486,2106,1495,1014,2586,1740,1227,2084,911,1810,1271,2184
102724580,0,0,0,0,0,0,0,0,0,0,0,0,0
102724589,0,0,0,6,0,0,0,0,0,0,0,0,0
201181,0,9,9,6,3,0,0,0,0,11,17,11,3
100132741,0,0,0,0,0,0,0,0,0,0,0,0,0
80712,0,0,0,0,0,0,0,0,0,0,0,0,0
80714,118,81,79,115,51,17,66,51,15,28,64,71,82
90592,1002,816,744,717,657,459,753,483,748,516,615,608,690
90594,467,464,496,444,349,387,598,399,551,324,437,425,526
100616289,0,0,0,0,0,0,0,0,0,0,0,0,0
100616288,0,0,0,0,0,0,0,0,0,0,0,0,0
100616287,0,0,0,0,0,0,0,0,0,0,0,0,0
100616286,0,0,0,0,0,0,0,0,0,0,0,0,0
100616285,0,0,0,0,0,0,0,0,0,0,0,0,0
100616284,1,1,1,0,1,1,1,2,1,0,0,1,3
7827,0,0,0,0,0,0,0,0,0,0,0,0,0
100616282,0,1,0,0,0,2,2,0,1,0,0,0,0
100616281,1,0,0,1,0,0,0,0,0,0,0,0,0
100616280,0,0,0,0,0,0,0,0,0,0,0,0,0
245915,0,0,0,0,0,0,0,0,0,0,0,0,0
245911,0,0,0,0,0,0,0,0,0,0,0,0,0
245910,0,0,0,0,0,0,0,0,0,0,0,0,0
245913,0,0,0,0,0,0,0,0,0,0,0,0,0
245912,0,0,0,0,0,0,0,0,0,0,0,0,0
64127,6,0,0,0,0,0,0,0,0,0,0,6,0
64121,3237,3028,2478,4075,2507,3081,1713,2680,1345,2935,3103,3750,2801
64122,339,278,349,266,169,298,200,255,164,328,325,351,318
153020,139,142,19,22,6,19,50,17,3,14,8,6,17
64129,9487,8924,10095,4795,1580,6969,7386,5102,7344,5339,7217,6424,2341
9368,1396,812,1420,1587,1390,1325,1090,1023,2149,1715,987,1034,1366
9369,402,519,995,766,845,946,902,755,1027,695,579,483,209
9366,0,0,0,0,0,0,0,0,0,0,0,0,0
9367,1889,1518,1315,1576,1113,1065,1243,976,1076,810,1076,1172,1042
9364,1116,976,939,1179,999,900,1156,765,1033,867,914,931,1104
9365,0,0,0,0,0,6,0,0,3,0,0,0,0
9362,0,0,0,0,0,0,0,0,0,0,0,0,0
9363,120,79,157,115,60,154,92,87,88,92,258,108,76
9360,2924,2402,2132,2777,2528,1912,2677,2061,3264,2010,2238,2121,2424
9361,11418,10098,17859,13329,12036,17653,17078,15086,15833,17224,19759,15755,14028
8985,16263,10558,16015,15592,15671,22865,21732,17867,23994,16184,18042,17074,14544
149076,4873,2982,3915,2780,2919,2970,3113,2366,3010,2867,3433,3325,2604
8987,529,2004,1388,330,694,522,1569,1143,1858,445,542,366,1498
8986,3095,1374,2778,3037,2905,3180,2386,2175,5109,3008,2960,2755,1926
8989,34,27,19,9,9,11,9,0,9,27,40,30,23
8988,0,6,0,10,0,3,0,0,3,0,2,6,0
101927659,0,0,0,0,0,0,0,0,0,0,0,0,0
554249,63,34,33,41,53,18,46,18,37,20,28,34,45
163786,244,196,201,291,248,193,243,159,508,201,205,236,222
163782,183,88,61,61,11,84,51,14,11,34,169,45,91
100130849,0,0,0,0,0,0,0,0,0,0,0,0,0
79169,899,496,806,653,494,505,657,509,934,591,593,599,615
1955,1699,1542,1077,1743,1043,1490,1214,1043,1202,1403,1442,1381,1600
1954,16411,10471,13107,10222,9579,16714,15232,12230,11399,15112,18720,16794,13922
1956,4023,3288,2423,2323,3165,4769,4890,3683,5840,4568,4391,3828,3778
1951,403,390,394,451,292,317,398,398,250,374,297,371,409
1950,543,466,718,553,539,502,613,300,545,242,496,290,133
1953,44543,56656,34170,31785,10794,29126,24486,21549,6599,25816,38064,27598,19055
1952,1676,1668,1860,1958,1212,1733,1614,1488,1013,1396,2778,1500,1829
1959,401,697,896,351,166,339,372,280,104,531,607,525,735
1958,103980,61667,58952,55973,50377,7121,10898,5780,16092,6188,5883,5312,10831
101927653,8,0,0,0,0,0,0,0,0,0,0,0,0
164832,26,41,6,80,35,21,35,52,21,6,61,46,19
414899,6,3,0,13,18,8,35,14,12,6,0,0,8
203859,21,60,14,13,3,19,25,17,10,0,35,3,6
101927657,0,0,0,0,0,0,0,0,0,0,0,0,0
56923,0,0,0,0,0,0,0,0,0,0,0,0,0
56922,1500,1000,1025,1088,741,834,1328,1007,1137,791,974,886,965
60598,308,135,132,185,72,44,93,94,13,268,100,123,127
112869,742,526,762,542,476,499,378,375,488,459,628,507,506
58499,1066,704,890,709,807,520,1072,609,897,777,818,882,1211
58498,0,0,0,0,0,0,0,0,0,0,0,4,0
1487,8587,5763,8460,6996,6691,6201,7054,5608,9177,6124,7164,6909,6715
1486,2898,2108,2353,2162,1833,2342,2309,1599,2188,1845,1828,1973,2521
1485,0,0,0,0,0,0,0,0,0,0,0,0,0
58493,640,657,638,673,738,944,840,580,1039,809,721,784,703
58492,156,124,161,155,144,123,136,154,218,148,135,147,165
58491,717,524,690,651,608,790,648,487,796,685,851,659,614
1488,4893,4076,5028,4641,4203,5741,5252,4592,6589,5222,5904,5620,5085
58497,1172,1015,1185,896,841,1127,1057,776,1067,1046,1275,1029,1026
58496,629,410,612,524,560,124,529,305,613,295,349,339,489
58495,0,0,0,0,0,0,0,0,0,0,0,0,0
58494,1050,2163,1073,1156,641,895,787,481,398,348,822,664,2166
102191832,0,0,0,0,0,0,0,0,0,0,0,0,0
164781,0,0,9,0,15,3,0,0,0,0,0,3,6
282969,780,794,665,571,677,685,592,450,669,474,544,336,479
57037,1574,1186,1236,1330,1234,1057,1247,996,1718,1092,1208,1472,1398
282966,0,0,0,0,0,0,0,0,0,0,0,0,0
285605,334,431,353,513,380,471,413,389,632,491,461,517,471
285601,0,0,3,1,0,0,0,0,5,0,3,0,6
285600,148,82,62,75,58,97,79,32,130,98,118,78,166
